length,width,height,bkwt,days_until_departure,bkvol,is_dmv,rcsvol,delta_vol,product_type_arm,product_type_avi,product_type_dgr,product_type_gen,product_type_hum,product_type_per,product_type_val,product_type_vun
45.0,26.0,25.0,10800.0,2,29250.0,0,34862.914753581106,5612,0,0,0,0,0,0,0,1
26.0,15.0,11.0,300.0,1,4290.0,0,3642.300367339601,-647,0,0,0,0,0,0,0,1
30.0,15.0,15.0,450.0,3,6750.0,0,6627.370614211356,-122,1,0,0,0,0,0,0,0
28.0,12.0,13.0,300.0,2,4368.0,0,4093.794857628621,-274,0,0,1,0,0,0,0,0
30.0,11.0,40.0,300.0,1,13200.0,0,11398.878551170055,-1801,0,0,0,1,0,0,0,0
16.0,15.0,10.0,100.0,1,2400.0,0,2471.087885842021,71,0,0,0,0,0,0,0,1
35.0,30.0,20.0,1650.0,1,21000.0,0,18557.490263456104,-2442,0,0,0,0,0,0,1,0
58.0,58.0,28.0,10650.0,3,94192.0,0,90643.81141949382,-3548,1,0,0,0,0,0,0,0
16.0,20.0,12.0,200.0,2,3840.0,0,3268.2166110767967,-571,0,1,0,0,0,0,0,0
105.0,25.0,15.0,6600.0,1,39375.0,0,39196.72482546206,-178,0,0,0,0,1,0,0,0
30.0,20.0,11.0,2700.0,3,6600.0,0,6185.922630159469,-414,0,0,0,1,0,0,0,0
24.0,26.0,19.0,852.0,2,11856.0,0,13507.253360727196,1651,0,0,0,1,0,0,0,0
23.0,18.0,15.0,258.0,1,6210.0,0,7266.702915357846,1056,0,0,0,0,1,0,0,0
20.0,20.0,12.0,300.0,3,4800.0,0,4663.1371864232,-136,0,0,0,0,0,0,0,1
45.0,45.0,8.0,700.0,1,16200.0,0,18364.203305977724,2164,1,0,0,0,0,0,0,0
35.0,45.0,25.0,11200.0,1,39375.0,0,40032.744200274974,657,0,0,1,0,0,0,0,0
38.0,11.0,35.0,1500.0,3,14630.0,0,12269.076541867758,-2360,0,0,0,0,0,1,0,0
16.0,11.0,2.0,1000.0,2,352.0,0,352.30650282161815,0,0,0,0,0,0,0,0,1
40.0,20.0,20.0,1600.0,3,16000.0,0,16118.280863502512,118,0,0,1,0,0,0,0,0
48.0,65.0,46.0,25900.0,2,143520.0,0,160174.45708773186,16654,0,0,0,1,0,0,0,0
17.0,12.0,4.0,400.0,1,816.0,0,744.8472884992138,-71,0,0,0,0,1,0,0,0
46.0,32.0,10.0,800.0,1,14720.0,0,14297.356087187809,-422,0,0,0,1,0,0,0,0
26.0,23.0,16.0,848.0,1,9568.0,0,9245.308745230031,-322,0,0,0,1,0,0,0,0
49.0,49.0,25.0,13100.0,1,60025.0,0,70496.78881102236,10471,0,0,0,0,1,0,0,0
16.0,18.0,21.0,500.0,2,6048.0,0,6586.1977080867955,538,1,0,0,0,0,0,0,0
16.0,11.0,2.0,100.0,3,352.0,0,317.1185974307815,-34,0,0,0,0,0,0,0,1
16.0,11.0,9.0,100.0,3,1584.0,0,1601.7226807521959,17,0,1,0,0,0,0,0,0
22.0,15.0,14.0,225.0,1,4620.0,0,4538.4619614460335,-81,0,0,0,0,0,0,1,0
56.0,12.0,69.0,2250.0,2,46368.0,0,52709.238084193705,6341,0,0,1,0,0,0,0,0
25.0,16.0,7.0,150.0,1,2800.0,0,3002.8520125478644,202,0,0,1,0,0,0,0,0
17.0,12.0,11.0,400.0,1,2244.0,0,2262.2976972935166,18,0,0,1,0,0,0,0,0
18.0,14.0,4.0,250.0,3,1008.0,0,813.0015361282293,-194,0,1,0,0,0,0,0,0
32.0,22.0,25.0,1850.0,2,17600.0,0,17581.37462760319,-18,0,0,1,0,0,0,0,0
16.0,16.0,16.0,600.0,1,4096.0,0,3473.3579264814457,-622,0,0,0,0,0,0,0,1
33.0,20.0,39.0,1132.0,2,25740.0,0,25094.4375033639,-645,0,0,1,0,0,0,0,0
16.0,11.0,2.0,1800.0,1,352.0,0,395.2134782929097,43,0,0,0,0,1,0,0,0
50.0,40.0,30.0,17400.0,1,60000.0,0,60971.259990206956,971,0,0,0,0,0,1,0,0
68.0,13.0,8.0,500.0,2,7072.0,0,7727.749808134691,655,1,0,0,0,0,0,0,0
39.0,29.0,14.0,1275.0,2,15834.0,0,18768.295362727837,2934,1,0,0,0,0,0,0,0
21.0,19.0,14.0,481.0,3,5586.0,0,6106.800207343848,520,0,0,1,0,0,0,0,0
20.0,20.0,5.0,500.0,2,2000.0,0,1943.0385185080706,-56,0,0,0,0,0,1,0,0
34.0,33.0,5.0,804.0,1,5610.0,0,4921.796588355199,-688,0,0,1,0,0,0,0,0
34.0,21.0,4.0,300.0,3,2856.0,0,2912.508806222258,56,0,1,0,0,0,0,0,0
20.0,18.0,14.0,678.0,2,5040.0,0,5111.714773091838,71,0,0,0,0,0,0,1,0
20.0,20.0,30.0,1000.0,1,12000.0,1,12645.345930873045,645,0,1,0,0,0,0,0,0
20.0,14.0,2.0,200.0,3,560.0,0,627.2379076636036,67,0,1,0,0,0,0,0,0
25.0,11.0,5.0,400.0,2,1375.0,0,1219.224434600627,-155,0,0,1,0,0,0,0,0
44.0,32.0,10.0,3300.0,1,14080.0,0,16560.30365282004,2480,0,0,1,0,0,0,0,0
30.0,20.0,20.0,700.0,1,12000.0,1,10943.969400778442,-1056,0,0,0,0,1,0,0,0
41.0,11.0,24.0,1250.0,2,10824.0,0,10511.96041965537,-312,0,0,0,1,0,0,0,0
42.0,36.0,11.0,2700.0,2,16632.0,0,14711.836402362289,-1920,0,0,0,0,0,0,0,1
24.0,18.0,2.0,100.0,2,864.0,0,833.2595198524008,-30,0,0,0,1,0,0,0,0
24.0,16.0,12.0,500.0,1,4608.0,0,5202.588408892474,594,0,0,0,0,0,0,0,1
20.0,17.0,17.0,3700.0,3,5780.0,0,6871.11558035843,1091,0,0,0,0,0,0,1,0
40.0,32.0,20.0,1950.0,3,25600.0,0,23827.50915038403,-1772,0,0,0,0,0,0,1,0
18.0,14.0,11.0,255.0,3,2772.0,0,3072.109108610292,300,0,0,0,0,0,0,1,0
10.0,14.0,15.0,1535.0,1,2100.0,0,1882.2445031979282,-217,0,1,0,0,0,0,0,0
45.0,35.0,4.0,533.0,3,6300.0,0,6171.145044356839,-128,0,0,1,0,0,0,0,0
20.0,20.0,20.0,4350.0,3,8000.0,0,7181.446235197424,-818,0,0,0,1,0,0,0,0
38.0,29.0,7.0,1350.0,1,7714.0,0,7286.583146251696,-427,0,0,0,1,0,0,0,0
27.0,17.0,13.0,350.0,2,5967.0,0,6559.289045083284,592,1,0,0,0,0,0,0,0
40.0,30.0,20.0,1600.0,3,24000.0,0,23383.36215642225,-616,0,0,0,0,0,0,0,1
30.0,26.0,16.0,500.0,3,12480.0,0,14397.33247034437,1917,0,0,0,0,0,0,0,1
20.0,20.0,20.0,4450.0,1,8000.0,0,6665.3429557737645,-1334,0,0,0,1,0,0,0,0
40.0,55.0,12.0,2600.0,2,26400.0,0,21785.779965118152,-4614,0,0,0,1,0,0,0,0
20.0,16.0,16.0,638.0,2,5120.0,0,5862.019230319293,742,0,0,0,0,0,1,0,0
16.0,12.0,12.0,300.0,2,2304.0,0,2674.8522032170736,370,0,0,0,0,1,0,0,0
30.0,25.0,25.0,450.0,2,18750.0,0,16930.581691361338,-1819,0,0,0,0,0,0,0,1
39.0,45.0,25.0,5600.0,2,43875.0,0,39034.22105571427,-4840,0,0,0,0,0,0,1,0
34.0,32.0,7.0,2200.0,1,7616.0,0,8684.556793463575,1068,0,0,0,0,0,0,0,1
20.0,12.0,30.0,650.0,2,7200.0,0,6801.3165568342465,-398,0,0,0,1,0,0,0,0
50.0,34.0,10.0,4300.0,3,17000.0,0,17927.776102220236,927,0,0,0,0,0,0,1,0
50.0,16.0,40.0,1700.0,3,32000.0,0,29228.399929750383,-2771,1,0,0,0,0,0,0,0
17.0,12.0,6.0,200.0,2,1224.0,0,1082.1334220608433,-141,0,0,0,0,1,0,0,0
16.0,11.0,2.0,550.0,2,352.0,0,349.70280045368736,-2,0,0,0,0,0,0,0,1
42.0,25.0,19.0,50.0,3,19950.0,0,22432.82390338231,2482,1,0,0,0,0,0,0,0
16.0,11.0,3.0,200.0,2,528.0,0,571.4965698734641,43,0,0,0,1,0,0,0,0
16.0,20.0,2.0,200.0,3,640.0,0,624.5734736412219,-15,0,0,0,0,0,0,1,0
27.0,22.0,12.0,700.0,2,7128.0,0,7047.015116032834,-80,0,0,0,0,1,0,0,0
45.0,35.0,15.0,2150.0,2,23625.0,0,19549.201951459585,-4075,0,0,0,0,1,0,0,0
16.0,16.0,11.0,200.0,2,2816.0,0,3212.5184857613094,396,1,0,0,0,0,0,0,0
18.0,13.0,21.0,400.0,2,4914.0,0,4078.5836924799837,-835,0,0,1,0,0,0,0,0
20.0,40.0,50.0,6700.0,2,40000.0,0,47800.30544658839,7800,0,0,0,0,0,0,1,0
45.0,23.0,21.0,425.0,1,21735.0,0,25512.265860044216,3777,0,0,0,0,0,1,0,0
92.0,62.0,12.0,15150.0,1,68448.0,0,70996.92439236428,2548,1,0,0,0,0,0,0,0
80.0,22.0,12.0,23800.0,1,21120.0,0,18521.0132550512,-2598,0,1,0,0,0,0,0,0
105.0,15.0,10.0,1150.0,1,15750.0,0,12656.688706547022,-3093,0,0,0,1,0,0,0,0
17.0,14.0,2.0,250.0,1,476.0,0,527.0623892552011,51,0,1,0,0,0,0,0,0
55.0,35.0,10.0,1800.0,2,19250.0,0,21728.729102099813,2478,0,0,1,0,0,0,0,0
30.0,22.0,21.0,850.0,3,13860.0,0,13713.095049752143,-146,0,1,0,0,0,0,0,0
16.0,11.0,5.0,200.0,1,880.0,0,943.5245653045563,63,0,0,0,0,0,0,0,1
63.0,16.0,11.0,1375.0,1,11088.0,0,12893.121741231813,1805,0,0,0,1,0,0,0,0
16.0,11.0,5.0,150.0,1,880.0,0,769.3533735938536,-110,0,0,0,0,0,1,0,0
60.0,29.0,20.0,1500.0,3,34800.0,0,35312.1596428,512,0,1,0,0,0,0,0,0
20.0,68.0,55.0,1780.0,2,74800.0,0,68955.89701775485,-5844,0,0,1,0,0,0,0,0
23.0,17.0,14.0,676.0,1,5474.0,0,5869.80044487809,395,0,0,0,0,1,0,0,0
50.0,50.0,11.0,2300.0,3,27500.0,0,27365.45817489276,-134,0,0,0,0,0,0,1,0
19.0,15.0,14.0,433.0,1,3990.0,0,4731.4138646780275,741,0,0,0,0,1,0,0,0
71.0,71.0,14.0,3325.0,3,70574.0,0,74426.77164659774,3852,0,1,0,0,0,0,0,0
27.0,20.0,16.0,1125.0,1,8640.0,0,8441.680639733748,-198,0,0,1,0,0,0,0,0
18.0,12.0,4.0,225.0,2,864.0,0,863.125294407664,0,1,0,0,0,0,0,0,0
22.0,11.0,14.0,250.0,1,3388.0,0,3789.4093321325313,401,0,0,0,1,0,0,0,0
22.0,16.0,16.0,350.0,3,5632.0,0,6297.871422769685,665,0,0,0,1,0,0,0,0
27.0,14.0,8.0,325.0,1,3024.0,0,2543.732840816235,-480,0,0,1,0,0,0,0,0
16.0,11.0,2.0,250.0,2,352.0,0,405.6119807555804,53,0,0,0,0,0,1,0,0
30.0,15.0,15.0,3000.0,1,6750.0,0,6802.705410835341,52,0,0,0,0,0,0,1,0
36.0,27.0,34.0,2800.0,2,33048.0,0,26678.492443902982,-6369,0,1,0,0,0,0,0,0
16.0,13.0,3.0,100.0,2,624.0,0,738.3709798927358,114,0,0,0,0,1,0,0,0
20.0,20.0,15.0,1000.0,1,6000.0,0,6857.209075601209,857,0,1,0,0,0,0,0,0
25.0,18.0,25.0,4400.0,2,11250.0,0,11288.182451725197,38,0,0,1,0,0,0,0,0
17.0,12.0,4.0,350.0,3,816.0,0,710.245738259551,-105,0,0,0,1,0,0,0,0
16.0,13.0,12.0,400.0,2,2496.0,0,2373.6342810201168,-122,0,1,0,0,0,0,0,0
16.0,12.0,11.0,350.0,3,2112.0,0,2410.3050698991174,298,0,0,0,0,0,0,0,1
20.0,14.0,2.0,150.0,2,560.0,0,660.5957613908279,100,0,0,0,0,0,0,0,1
50.0,20.0,5.0,250.0,1,5000.0,0,4513.584072779402,-486,0,0,0,0,0,0,0,1
26.0,12.0,14.0,625.0,2,4368.0,0,4334.042182110975,-33,0,1,0,0,0,0,0,0
36.0,29.0,15.0,5100.0,3,15660.0,0,12971.544810352136,-2688,0,0,0,0,0,1,0,0
30.0,20.0,23.0,1100.0,3,13800.0,0,11718.692808785094,-2081,0,0,0,0,0,0,1,0
16.0,11.0,2.0,200.0,1,352.0,0,335.1123461362643,-16,0,0,0,0,0,0,1,0
22.0,22.0,15.0,650.0,1,7260.0,0,7663.880738154783,403,0,0,1,0,0,0,0,0
19.0,17.0,14.0,700.0,2,4522.0,0,5398.850725859164,876,0,0,0,0,1,0,0,0
28.0,11.0,38.0,2000.0,1,11704.0,0,10590.479019732924,-1113,0,1,0,0,0,0,0,0
32.0,16.0,16.0,3150.0,3,8192.0,0,6954.17871355151,-1237,0,0,1,0,0,0,0,0
16.0,20.0,16.0,550.0,2,5120.0,0,4580.644838842916,-539,0,0,0,0,0,0,1,0
56.0,32.0,11.0,5075.0,2,19712.0,0,19899.21799569432,187,0,1,0,0,0,0,0,0
80.0,60.0,30.0,24050.0,1,144000.0,0,124768.66163946455,-19231,0,0,0,0,0,1,0,0
20.0,20.0,30.0,1000.0,1,12000.0,1,21138.632232404434,9138,0,0,0,0,1,0,0,0
34.0,34.0,9.0,4600.0,3,10404.0,0,11266.42990568006,862,0,0,0,1,0,0,0,0
16.0,11.0,5.0,50.0,2,880.0,0,814.9622071112472,-65,0,1,0,0,0,0,0,0
20.0,20.0,10.0,300.0,3,4000.0,0,4742.849287423,742,0,0,0,1,0,0,0,0
17.0,17.0,27.0,550.0,3,7803.0,0,7992.725432751622,189,0,0,0,0,0,0,0,1
34.0,32.0,4.0,300.0,1,4352.0,0,4891.012730093423,539,0,1,0,0,0,0,0,0
35.0,30.0,40.0,3750.0,1,42000.0,0,44843.56366116402,2843,0,1,0,0,0,0,0,0
23.0,17.0,8.0,800.0,1,3128.0,0,2560.0263969406187,-567,0,0,0,0,0,0,0,1
16.0,20.0,2.0,200.0,2,640.0,0,713.6955071610621,73,0,1,0,0,0,0,0,0
20.0,20.0,8.0,1200.0,1,3200.0,0,2629.3820888958485,-570,0,0,0,0,0,0,1,0
49.0,39.0,6.0,950.0,3,11466.0,0,10715.343010906723,-750,0,0,0,0,0,0,1,0
30.0,28.0,9.0,606.0,3,7560.0,0,8357.40800942979,797,0,0,0,1,0,0,0,0
29.0,24.0,4.0,600.0,3,2784.0,0,3133.112966154796,349,1,0,0,0,0,0,0,0
16.0,18.0,30.0,850.0,2,8640.0,0,7153.51472687639,-1486,0,0,0,0,0,0,1,0
101.0,57.0,8.0,13867.0,1,46056.0,0,46948.04788384537,892,0,0,0,0,0,1,0,0
16.0,18.0,16.0,400.0,3,4608.0,0,4622.169218665464,14,0,0,0,1,0,0,0,0
18.0,13.0,8.0,200.0,2,1872.0,0,2123.96149122114,251,0,0,1,0,0,0,0,0
26.0,25.0,30.0,1950.0,1,19500.0,0,21110.24734004278,1610,0,0,0,0,0,0,0,1
26.0,18.0,8.0,350.0,1,3744.0,0,3276.4724603806726,-467,0,0,0,0,0,0,1,0
19.0,13.0,5.0,150.0,3,1235.0,0,1165.300801174329,-69,0,0,1,0,0,0,0,0
18.0,12.0,18.0,400.0,3,3888.0,0,3401.957590959489,-486,0,0,0,0,0,1,0,0
35.0,35.0,20.0,4100.0,1,24500.0,0,27564.083241933702,3064,1,0,0,0,0,0,0,0
53.0,36.0,21.0,3800.0,1,40068.0,0,39741.645341946714,-326,0,0,0,0,0,0,0,1
33.0,23.0,2.0,700.0,2,1518.0,0,1374.220156766513,-143,0,0,1,0,0,0,0,0
49.0,33.0,15.0,1050.0,3,24255.0,0,21919.074025825623,-2335,0,0,0,0,0,0,0,1
16.0,20.0,4.0,150.0,2,1280.0,0,1517.3911111573211,237,0,0,0,0,0,0,0,1
60.0,15.0,15.0,1550.0,2,13500.0,0,15325.484725910293,1825,0,0,0,0,0,1,0,0
29.0,11.0,29.0,1000.0,1,9251.0,0,9575.131899449023,324,0,0,1,0,0,0,0,0
22.0,13.0,14.0,800.0,3,4004.0,0,3526.5026700660587,-477,0,0,1,0,0,0,0,0
31.0,22.0,7.0,2350.0,1,4774.0,0,4360.346377145448,-413,0,0,0,0,0,0,0,1
20.0,16.0,18.0,341.0,3,5760.0,0,5316.221194119144,-443,0,0,0,1,0,0,0,0
18.0,14.0,9.0,242.0,1,2268.0,0,2075.7957190191933,-192,0,0,0,0,0,0,1,0
16.0,11.0,2.0,250.0,3,352.0,0,413.1806822835663,61,0,0,0,0,1,0,0,0
60.0,30.0,30.0,1550.0,2,54000.0,0,61742.42872216048,7742,0,0,0,0,1,0,0,0
51.0,34.0,23.0,7300.0,2,39882.0,0,42643.39081277997,2761,0,0,1,0,0,0,0,0
17.0,14.0,8.0,150.0,2,1904.0,0,2283.9254180076664,379,0,0,0,0,0,1,0,0
40.0,32.0,15.0,1650.0,3,19200.0,0,15583.469979117863,-3616,0,0,0,0,0,1,0,0
20.0,14.0,9.0,450.0,3,2520.0,0,2712.196108861232,192,0,0,0,0,1,0,0,0
35.0,17.0,17.0,750.0,1,10115.0,0,9983.660952972887,-131,0,0,0,0,0,0,0,1
16.0,20.0,5.0,350.0,1,1600.0,0,1884.6022689839756,284,0,0,0,1,0,0,0,0
21.0,17.0,11.0,300.0,1,3927.0,0,4208.826586506586,281,0,0,1,0,0,0,0,0
20.0,18.0,2.0,100.0,3,720.0,0,727.3379931018849,7,0,1,0,0,0,0,0,0
20.0,20.0,30.0,1400.0,3,12000.0,1,20003.448479046085,8003,0,0,1,0,0,0,0,0
30.0,28.0,26.0,875.0,2,21840.0,0,25682.23585995399,3842,1,0,0,0,0,0,0,0
60.0,38.0,12.0,5500.0,3,27360.0,0,24583.97943576886,-2776,1,0,0,0,0,0,0,0
26.0,21.0,8.0,1100.0,1,4368.0,0,3613.8167950883335,-754,0,0,0,0,0,1,0,0
22.0,18.0,18.0,500.0,2,7128.0,0,6023.347014553656,-1104,0,0,0,0,0,1,0,0
18.0,14.0,9.0,300.0,3,2268.0,0,2316.912554576516,48,0,0,1,0,0,0,0,0
17.0,12.0,6.0,70.0,3,1224.0,0,1153.2652615045279,-70,0,0,0,0,0,1,0,0
33.0,27.0,4.0,550.0,1,3564.0,0,3584.6814521719452,20,1,0,0,0,0,0,0,0
16.0,16.0,18.0,300.0,3,4608.0,0,5038.219438372878,430,0,0,0,0,1,0,0,0
79.0,35.0,43.0,13075.0,3,118895.0,0,126499.27204251174,7604,0,1,0,0,0,0,0,0
37.0,37.0,15.0,5500.0,1,20535.0,0,23001.416328136183,2466,0,0,0,1,0,0,0,0
40.0,30.0,30.0,850.0,2,36000.0,0,37376.80583737762,1376,0,0,1,0,0,0,0,0
65.0,55.0,18.0,10750.0,2,64350.0,0,58452.67393053078,-5897,0,0,0,1,0,0,0,0
37.0,16.0,9.0,3100.0,1,5328.0,0,5952.155978314171,624,0,0,0,1,0,0,0,0
35.0,17.0,17.0,850.0,3,10115.0,0,11908.141762334863,1793,0,0,0,0,0,0,1,0
17.0,21.0,24.0,210.0,3,8568.0,0,7927.781827742125,-640,1,0,0,0,0,0,0,0
16.0,16.0,16.0,400.0,2,4096.0,0,4047.3233147734527,-48,0,0,0,0,0,0,0,1
30.0,13.0,38.0,1800.0,2,14820.0,0,17591.881112654148,2771,0,1,0,0,0,0,0,0
18.0,12.0,8.0,525.0,1,1728.0,0,1864.9792773819272,136,0,0,0,1,0,0,0,0
28.0,21.0,7.0,950.0,1,4116.0,0,4750.348334124878,634,0,1,0,0,0,0,0,0
70.0,50.0,15.0,15400.0,2,52500.0,0,54798.63911383652,2298,0,1,0,0,0,0,0,0
21.0,11.0,14.0,250.0,1,3234.0,0,3288.272533708902,54,0,0,0,1,0,0,0,0
55.0,17.0,29.0,2600.0,1,27115.0,0,28675.975106129194,1560,1,0,0,0,0,0,0,0
42.0,15.0,25.0,1000.0,2,15750.0,0,17977.274475519473,2227,0,1,0,0,0,0,0,0
20.0,20.0,10.0,1150.0,1,4000.0,0,4311.461490980527,311,0,0,1,0,0,0,0,0
70.0,12.0,70.0,20000.0,3,58800.0,0,51976.53430889459,-6823,0,0,1,0,0,0,0,0
25.0,20.0,20.0,300.0,3,10000.0,0,11866.917118290505,1866,0,1,0,0,0,0,0,0
16.0,12.0,3.0,50.0,1,576.0,0,574.3884083882089,-1,0,0,0,0,1,0,0,0
31.0,11.0,12.0,1100.0,1,4092.0,0,3904.6281059887256,-187,0,0,0,0,1,0,0,0
20.0,25.0,3.0,100.0,1,1500.0,0,1794.2983858599846,294,0,0,0,1,0,0,0,0
20.0,20.0,10.0,150.0,3,4000.0,0,4351.14468205691,351,0,0,0,1,0,0,0,0
16.0,16.0,16.0,2500.0,1,4096.0,0,3489.37079555847,-606,0,0,0,0,0,1,0,0
54.0,11.0,10.0,1100.0,1,5940.0,0,5438.839928943803,-501,0,1,0,0,0,0,0,0
16.0,11.0,6.0,175.0,3,1056.0,0,1054.8377416790734,-1,0,0,0,0,0,0,1,0
16.0,14.0,15.0,375.0,3,3360.0,0,3116.0761218543407,-243,0,0,0,0,1,0,0,0
16.0,21.0,4.0,200.0,3,1344.0,0,1189.756970348959,-154,1,0,0,0,0,0,0,0
29.0,24.0,26.0,950.0,2,18096.0,0,17115.574994387483,-980,0,0,0,0,0,0,0,1
35.0,25.0,5.0,300.0,2,4375.0,0,4046.2903786969105,-328,0,1,0,0,0,0,0,0
16.0,11.0,7.0,150.0,3,1232.0,0,1390.440859357343,158,0,0,1,0,0,0,0,0
66.0,36.0,17.0,7050.0,3,40392.0,0,33922.97071689166,-6469,0,0,0,0,0,0,1,0
16.0,13.0,13.0,1300.0,2,2704.0,0,2943.6800193624886,239,0,1,0,0,0,0,0,0
21.0,21.0,21.0,570.0,1,9261.0,0,9454.936868258383,193,0,0,1,0,0,0,0,0
40.0,25.0,10.0,350.0,1,10000.0,0,10350.39441600196,350,0,0,0,1,0,0,0,0
16.0,11.0,10.0,650.0,2,1760.0,0,1668.744108265792,-91,0,0,0,1,0,0,0,0
18.0,35.0,48.0,1000.0,2,30240.0,0,35692.74695471781,5452,0,0,1,0,0,0,0,0
21.0,14.0,7.0,200.0,3,2058.0,0,2281.4679096549157,223,0,0,0,1,0,0,0,0
78.0,47.0,4.0,4200.0,3,14664.0,0,13645.229594345688,-1018,0,0,0,0,1,0,0,0
16.0,20.0,9.0,300.0,2,2880.0,0,3399.821259921231,519,0,0,0,0,0,0,0,1
18.0,11.0,8.0,150.0,1,1584.0,0,1489.3610926110443,-94,0,0,0,0,0,1,0,0
21.0,26.0,6.0,1300.0,2,3276.0,0,2809.6185665189287,-466,1,0,0,0,0,0,0,0
38.0,18.0,14.0,320.0,1,9576.0,0,11008.092928027389,1432,0,0,0,0,0,0,1,0
16.0,16.0,10.0,800.0,3,2560.0,0,2189.839401573141,-370,0,0,0,0,0,0,0,1
17.0,15.0,12.0,360.0,1,3060.0,0,3012.911892396906,-47,1,0,0,0,0,0,0,0
26.0,12.0,4.0,500.0,2,1248.0,0,1312.3536848094611,64,0,0,1,0,0,0,0,0
18.0,16.0,12.0,820.0,2,3456.0,0,4014.1386654274484,558,0,0,1,0,0,0,0,0
18.0,13.0,9.0,416.0,3,2106.0,0,2365.563498887511,259,0,0,0,0,0,0,0,1
19.0,11.0,4.0,200.0,3,836.0,0,753.9061426690891,-82,0,0,0,0,0,0,0,1
18.0,27.0,9.0,900.0,2,4374.0,0,4373.264879937716,0,0,0,1,0,0,0,0,0
30.0,30.0,30.0,1200.0,2,27000.0,0,28624.657828510895,1624,0,0,0,0,0,0,1,0
16.0,11.0,2.0,200.0,2,352.0,0,375.92354555676536,23,0,0,0,0,0,0,0,1
40.0,50.0,8.0,550.0,2,16000.0,0,17278.43196173017,1278,0,0,0,0,1,0,0,0
22.0,15.0,10.0,500.0,2,3300.0,0,3230.9023599117354,-69,0,0,0,1,0,0,0,0
20.0,20.0,10.0,350.0,2,4000.0,0,3496.209018971149,-503,1,0,0,0,0,0,0,0
22.0,40.0,65.0,16550.0,2,57200.0,0,66237.37990971115,9037,0,0,0,0,0,1,0,0
17.0,28.0,5.0,400.0,3,2380.0,0,2202.9687858386674,-177,0,0,0,0,0,1,0,0
35.0,15.0,35.0,200.0,2,18375.0,0,19688.42048724317,1313,0,0,0,0,0,0,0,1
40.0,25.0,5.0,400.0,2,5000.0,0,4180.6667916280585,-819,0,0,0,0,0,0,1,0
30.0,25.0,5.0,750.0,1,3750.0,0,3579.683498376845,-170,0,0,0,0,0,1,0,0
25.0,25.0,25.0,2150.0,1,15625.0,0,13946.99317463856,-1678,0,1,0,0,0,0,0,0
42.0,15.0,25.0,1400.0,3,15750.0,0,15468.389130537857,-281,0,0,0,1,0,0,0,0
23.0,19.0,14.0,600.0,2,6118.0,0,7243.868799565133,1125,0,0,0,0,0,0,1,0
25.0,19.0,19.0,635.0,1,9025.0,0,9079.613078823793,54,1,0,0,0,0,0,0,0
100.0,20.0,20.0,300.0,3,40000.0,0,46710.57668177158,6710,0,0,0,0,0,0,1,0
40.0,30.0,6.0,2000.0,1,7200.0,0,7341.724408348011,141,0,0,0,0,0,0,1,0
70.0,33.0,20.0,10300.0,2,46200.0,0,39576.297268714494,-6623,0,0,0,0,0,0,1,0
20.0,20.0,15.0,950.0,3,6000.0,0,6982.4615173841075,982,0,0,0,0,1,0,0,0
21.0,18.0,17.0,600.0,1,6426.0,0,6952.351824525845,526,0,0,0,0,1,0,0,0
20.0,13.0,13.0,350.0,2,3380.0,0,3691.996592178473,311,0,0,0,0,0,0,1,0
25.0,25.0,10.0,1200.0,1,6250.0,0,6646.033870271015,396,0,0,0,1,0,0,0,0
18.0,13.0,8.0,100.0,2,1872.0,0,1617.0875921115799,-254,0,0,0,1,0,0,0,0
16.0,20.0,11.0,500.0,1,3520.0,0,2886.787983619876,-633,0,0,0,0,0,0,0,1
45.0,35.0,15.0,2200.0,3,23625.0,0,19892.07486940482,-3732,0,0,1,0,0,0,0,0
32.0,16.0,9.0,350.0,1,4608.0,0,4281.810620624454,-326,0,0,0,0,0,0,0,1
65.0,26.0,65.0,15250.0,1,109850.0,0,122520.23430782175,12670,0,0,0,0,0,1,0,0
25.0,17.0,6.0,1250.0,2,2550.0,0,2963.506857772733,413,0,0,0,1,0,0,0,0
53.0,38.0,30.0,9475.0,2,60420.0,0,50865.18175489596,-9554,0,0,1,0,0,0,0,0
16.0,35.0,27.0,900.0,1,15120.0,0,13549.269461176966,-1570,0,0,0,1,0,0,0,0
30.0,20.0,63.0,6825.0,1,37800.0,0,33135.818077529584,-4664,0,0,0,0,0,0,1,0
45.0,30.0,30.0,2400.0,1,40500.0,0,40330.43162225001,-169,0,0,0,1,0,0,0,0
23.0,23.0,18.0,800.0,2,9522.0,0,10384.425323720063,862,0,0,0,0,0,0,0,1
20.0,11.0,10.0,350.0,3,2200.0,0,2250.3831825038287,50,0,0,0,1,0,0,0,0
38.0,27.0,12.0,6150.0,3,12312.0,0,12264.082766197196,-47,0,0,0,0,0,0,1,0
30.0,30.0,30.0,700.0,1,27000.0,0,31230.677523737282,4230,0,0,0,1,0,0,0,0
17.0,19.0,2.0,100.0,2,646.0,0,598.9227865865473,-47,0,0,0,0,0,0,1,0
30.0,16.0,10.0,1203.0,2,4800.0,0,3852.822653700432,-947,1,0,0,0,0,0,0,0
19.0,14.0,13.0,110.0,2,3458.0,0,3131.906078682327,-326,1,0,0,0,0,0,0,0
17.0,15.0,20.0,370.0,1,5100.0,0,5070.815746613101,-29,0,0,0,0,1,0,0,0
42.0,14.0,4.0,200.0,1,2352.0,0,2115.689572383326,-236,0,0,0,0,1,0,0,0
