length,width,height,bkwt,days_until_departure,bkvol,is_dmv,rcsvol,delta_vol,product_type_arm,product_type_avi,product_type_dgr,product_type_gen,product_type_hum,product_type_per,product_type_val,product_type_vun
20.0,14.0,2.0,200.0,3,560.0,0,639.5765599261272,79.0,0,0,0,0,0,1,0,0
16.0,16.0,5.0,200.0,1,1280.0,0,1232.2942332763412,-47.0,1,0,0,0,0,0,0,0
18.0,18.0,18.0,450.0,2,5832.0,0,4784.874244537376,-1047.0,0,0,1,0,0,0,0,0
64.0,48.0,23.0,6700.0,3,70656.0,0,66438.29612841309,-4217.0,0,1,0,0,0,0,0,0
50.0,50.0,55.0,13700.0,1,137500.0,0,157799.88670678862,20299.0,0,0,0,0,1,0,0,0
23.0,11.0,5.0,500.0,1,1265.0,0,1467.0677267712185,202.0,0,0,0,0,0,0,1,0
24.0,25.0,20.0,1250.0,3,12000.0,1,14230.374086152462,2230.0,1,0,0,0,0,0,0,0
17.0,17.0,20.0,850.0,1,5780.0,0,5765.4673467054645,-14.0,0,0,0,0,1,0,0,0
20.0,13.0,8.0,2050.0,1,2080.0,0,1843.445480459627,-236.0,1,0,0,0,0,0,0,0
40.0,32.0,18.0,1263.0,1,23040.0,0,22133.65750251038,-906.0,1,0,0,0,0,0,0,0
100.0,15.0,7.0,1650.0,1,10500.0,0,8858.950797660169,-1641.0,0,0,1,0,0,0,0,0
27.0,41.0,60.0,14900.0,1,66420.0,0,54930.46781413036,-11489.0,0,0,1,0,0,0,0,0
26.0,14.0,3.0,100.0,1,1092.0,0,1035.0315985569173,-56.0,0,0,1,0,0,0,0,0
35.0,45.0,10.0,1050.0,1,15750.0,0,15182.851539425517,-567.0,1,0,0,0,0,0,0,0
42.0,55.0,65.0,11450.0,2,150150.0,0,132809.7082390058,-17340.0,0,1,0,0,0,0,0,0
27.0,17.0,13.0,100.0,2,5967.0,0,7051.250761775345,1084.0,0,0,0,0,0,0,0,1
30.0,21.0,26.0,914.0,1,16380.0,0,17216.910332422027,836.0,0,0,0,0,0,0,1,0
16.0,11.0,2.0,250.0,2,352.0,0,343.82254801986994,-8.0,0,0,0,0,0,0,1,0
35.0,16.0,16.0,350.0,3,8960.0,0,9012.661443771776,52.0,0,0,0,0,0,1,0,0
61.0,21.0,2.0,1450.0,2,2562.0,0,2394.603014250644,-167.0,0,0,1,0,0,0,0,0
16.0,11.0,2.0,400.0,2,352.0,0,348.70438330309133,-3.0,1,0,0,0,0,0,0,0
30.0,30.0,10.0,450.0,3,9000.0,0,9740.570447240912,740.0,1,0,0,0,0,0,0,0
42.0,15.0,25.0,1100.0,3,15750.0,0,17735.72759903624,1985.0,0,1,0,0,0,0,0,0
66.0,54.0,10.0,8800.0,1,35640.0,0,35244.50408595539,-395.0,0,0,0,0,0,0,1,0
45.0,45.0,19.0,7250.0,1,38475.0,0,32266.174367632524,-6208.0,0,0,0,0,1,0,0,0
35.0,35.0,20.0,3100.0,2,24500.0,0,27584.40409654657,3084.0,0,0,0,1,0,0,0,0
24.0,32.0,14.0,950.0,3,10752.0,0,9177.542813184471,-1574.0,0,1,0,0,0,0,0,0
46.0,36.0,2.0,1350.0,1,3312.0,0,3479.7866089884556,167.0,0,0,0,0,1,0,0,0
37.0,37.0,6.0,1925.0,2,8214.0,0,7805.520690680832,-408.0,0,0,1,0,0,0,0,0
105.0,25.0,65.0,28500.0,3,170625.0,0,151548.06609828898,-19076.0,0,0,0,0,0,0,0,1
30.0,17.0,20.0,1500.0,3,10200.0,0,11085.868108938674,885.0,0,0,0,0,0,0,1,0
63.0,24.0,58.0,12250.0,3,87696.0,0,78740.39272934641,-8955.0,0,0,1,0,0,0,0,0
26.0,22.0,24.0,2133.0,1,13728.0,0,13217.919353666506,-510.0,0,1,0,0,0,0,0,0
27.0,19.0,19.0,1133.0,1,9747.0,0,10120.435300912877,373.0,0,0,0,0,1,0,0,0
22.0,16.0,9.0,1300.0,3,3168.0,0,2710.4312019719546,-457.0,0,0,0,0,0,0,1,0
18.0,16.0,14.0,2275.0,1,4032.0,0,4093.772782728493,61.0,0,0,0,1,0,0,0,0
16.0,11.0,5.0,600.0,1,880.0,0,939.6680425445302,59.0,0,0,0,0,1,0,0,0
29.0,36.0,7.0,3250.0,3,7308.0,0,7156.81921951534,-151.0,0,0,1,0,0,0,0,0
30.0,30.0,20.0,700.0,2,18000.0,0,19654.661806196913,1654.0,0,0,0,1,0,0,0,0
27.0,26.0,11.0,175.0,2,7722.0,0,7464.72932395643,-257.0,0,0,0,1,0,0,0,0
40.0,30.0,7.0,2900.0,2,8400.0,0,8245.108797328232,-154.0,1,0,0,0,0,0,0,0
16.0,16.0,10.0,600.0,1,2560.0,0,2722.7623260268465,162.0,0,0,0,0,1,0,0,0
17.0,19.0,19.0,225.0,2,6137.0,0,5544.568957813515,-592.0,0,1,0,0,0,0,0,0
35.0,30.0,20.0,1250.0,3,21000.0,0,24263.543930984997,3263.0,0,1,0,0,0,0,0,0
47.0,21.0,26.0,2075.0,2,25662.0,0,28318.388043703617,2656.0,0,0,0,0,0,0,1,0
30.0,30.0,30.0,400.0,3,27000.0,0,26247.975138562255,-752.0,0,0,0,0,0,1,0,0
16.0,16.0,5.0,400.0,2,1280.0,0,1432.8560509473991,152.0,0,0,0,0,0,0,0,1
23.0,15.0,11.0,213.0,1,3795.0,0,4460.556899587784,665.0,0,0,1,0,0,0,0,0
38.0,38.0,10.0,1150.0,1,14440.0,0,14806.817371894309,366.0,0,0,0,1,0,0,0,0
32.0,40.0,10.0,1750.0,1,12800.0,0,13211.302165673069,411.0,0,0,0,0,0,1,0,0
16.0,16.0,10.0,1250.0,3,2560.0,0,2985.386666358235,425.0,0,0,1,0,0,0,0,0
30.0,16.0,13.0,1700.0,3,6240.0,0,7338.883281710383,1098.0,0,0,0,0,0,1,0,0
34.0,31.0,14.0,800.0,3,14756.0,0,13600.078229577202,-1155.0,0,0,0,1,0,0,0,0
20.0,15.0,15.0,100.0,2,4500.0,0,4355.5077232684225,-144.0,0,0,0,0,0,0,0,1
24.0,21.0,13.0,650.0,3,6552.0,0,5312.468929838972,-1239.0,0,1,0,0,0,0,0,0
17.0,28.0,7.0,350.0,1,3332.0,0,3868.99038054554,536.0,0,0,0,1,0,0,0,0
19.0,12.0,3.0,100.0,2,684.0,0,718.769951151531,34.0,1,0,0,0,0,0,0,0
93.0,24.0,13.0,5800.0,1,29016.0,0,29973.66027479945,957.0,0,0,0,0,0,1,0,0
16.0,12.0,2.0,250.0,2,384.0,0,404.61079326447,20.0,0,0,0,0,0,0,1,0
16.0,16.0,16.0,400.0,2,4096.0,0,3955.2837562076074,-140.0,0,0,0,0,0,1,0,0
30.0,30.0,30.0,300.0,2,27000.0,0,22710.994987143917,-4289.0,0,1,0,0,0,0,0,0
23.0,18.0,7.0,350.0,1,2898.0,0,2679.5851142449496,-218.0,0,0,0,0,0,0,0,1
74.0,74.0,8.0,12600.0,3,43808.0,0,37201.39535278189,-6606.0,0,0,0,0,1,0,0,0
25.0,19.0,9.0,350.0,1,4275.0,0,3431.5349133444147,-843.0,0,0,0,1,0,0,0,0
22.0,12.0,19.0,1625.0,2,5016.0,0,4237.130562027746,-778.0,0,0,0,0,0,0,0,1
16.0,16.0,15.0,525.0,2,3840.0,0,3426.909643046365,-413.0,0,0,0,0,0,1,0,0
17.0,12.0,4.0,300.0,2,816.0,0,742.8976708103846,-73.0,0,1,0,0,0,0,0,0
16.0,16.0,11.0,300.0,3,2816.0,0,2778.9673669985596,-37.0,0,0,1,0,0,0,0,0
17.0,14.0,9.0,200.0,2,2142.0,0,2011.0671695094652,-130.0,0,0,1,0,0,0,0,0
44.0,35.0,14.0,800.0,2,21560.0,0,18263.923507416104,-3296.0,0,0,0,1,0,0,0,0
20.0,15.0,10.0,300.0,2,3000.0,0,2870.8704555982104,-129.0,0,0,0,0,0,0,0,1
16.0,13.0,17.0,267.0,1,3536.0,0,3814.0846885800815,278.0,0,1,0,0,0,0,0,0
24.0,13.0,13.0,200.0,1,4056.0,0,4117.986543888123,61.0,0,1,0,0,0,0,0,0
58.0,58.0,28.0,16650.0,2,94192.0,0,78496.51289825594,-15695.0,1,0,0,0,0,0,0,0
38.0,38.0,58.0,18500.0,1,83752.0,0,69288.59829283776,-14463.0,0,0,0,0,0,1,0,0
25.0,20.0,10.0,650.0,1,5000.0,0,4981.201246718601,-18.0,0,0,0,0,0,0,1,0
20.0,20.0,14.0,460.0,2,5600.0,0,5647.433543553842,47.0,1,0,0,0,0,0,0,0
46.0,38.0,31.0,4900.0,1,54188.0,0,54236.71486622863,48.0,0,0,0,1,0,0,0,0
16.0,11.0,8.0,500.0,1,1408.0,0,1335.7247431607175,-72.0,0,0,0,1,0,0,0,0
18.0,15.0,13.0,481.0,3,3510.0,0,3605.116211147522,95.0,0,0,0,0,0,0,0,1
28.0,25.0,20.0,700.0,2,14000.0,0,16668.52901620695,2668.0,0,0,0,1,0,0,0,0
19.0,13.0,9.0,440.0,1,2223.0,0,1954.9880011098937,-268.0,0,0,0,0,0,1,0,0
17.0,12.0,9.0,342.0,3,1836.0,0,1795.6995333100065,-40.0,0,0,1,0,0,0,0,0
16.0,16.0,16.0,100.0,2,4096.0,0,4005.834314130656,-90.0,1,0,0,0,0,0,0,0
30.0,16.0,12.0,2300.0,3,5760.0,0,6180.660995210368,420.0,0,1,0,0,0,0,0,0
16.0,14.0,13.0,375.0,1,2912.0,0,2760.5968502649007,-151.0,0,0,0,0,1,0,0,0
18.0,18.0,36.0,2350.0,1,11664.0,0,13450.119000811153,1786.0,0,0,0,0,0,0,1,0
25.0,25.0,60.0,4900.0,3,37500.0,0,41911.59504845703,4411.0,0,0,0,0,0,0,1,0
16.0,11.0,5.0,50.0,3,880.0,0,970.4020281554035,90.0,1,0,0,0,0,0,0,0
16.0,20.0,5.0,300.0,2,1600.0,0,1747.1467338966881,147.0,0,0,0,1,0,0,0,0
20.0,20.0,20.0,450.0,3,8000.0,0,7818.308350892784,-181.0,0,0,0,0,0,0,0,1
30.0,26.0,11.0,3060.0,3,8580.0,0,8854.947432976029,274.0,0,0,0,1,0,0,0,0
16.0,18.0,21.0,550.0,3,6048.0,0,5970.417657494351,-77.0,0,0,1,0,0,0,0,0
45.0,11.0,11.0,1100.0,3,5445.0,0,6333.89176369646,888.0,0,0,0,0,0,1,0,0
29.0,16.0,7.0,300.0,2,3248.0,0,3417.5969678872275,169.0,0,0,1,0,0,0,0,0
20.0,30.0,14.0,2350.0,2,8400.0,0,7330.461599608541,-1069.0,1,0,0,0,0,0,0,0
16.0,42.0,29.0,1500.0,3,19488.0,0,19584.710098070955,96.0,0,0,0,0,0,1,0,0
39.0,27.0,18.0,1400.0,2,18954.0,0,19782.052187142235,828.0,0,0,0,0,0,0,1,0
41.0,39.0,16.0,3750.0,2,25584.0,0,29173.16452699766,3589.0,0,0,0,0,0,0,1,0
19.0,16.0,13.0,189.0,2,3952.0,0,3870.2597174925218,-81.0,0,0,1,0,0,0,0,0
16.0,20.0,10.0,250.0,1,3200.0,0,3680.52663474198,480.0,0,0,0,0,0,0,1,0
63.0,24.0,58.0,16800.0,1,87696.0,0,87407.99194522404,-288.0,0,0,0,0,0,0,0,1
18.0,16.0,8.0,300.0,2,2304.0,0,2183.8506268603132,-120.0,0,0,0,0,1,0,0,0
33.0,11.0,23.0,1800.0,3,8349.0,0,6865.495540264908,-1483.0,0,0,0,0,1,0,0,0
25.0,25.0,25.0,100.0,3,15625.0,0,17216.075532435112,1591.0,0,1,0,0,0,0,0,0
22.0,33.0,12.0,1500.0,1,8712.0,0,10343.047775372333,1631.0,0,0,0,0,0,0,1,0
45.0,45.0,50.0,20850.0,1,101250.0,0,100449.55312469338,-800.0,0,0,0,0,0,0,0,1
50.0,40.0,10.0,3200.0,2,20000.0,0,16766.46253797979,-3233.0,0,1,0,0,0,0,0,0
16.0,16.0,4.0,350.0,2,1024.0,0,1151.7220309976917,127.0,0,1,0,0,0,0,0,0
30.0,30.0,20.0,350.0,1,18000.0,0,17090.617443281553,-909.0,0,0,0,0,1,0,0,0
35.0,25.0,2.0,350.0,3,1750.0,0,1901.255368290497,151.0,0,0,0,1,0,0,0,0
24.0,16.0,9.0,200.0,3,3456.0,0,3336.5971498663116,-119.0,0,0,0,0,0,0,1,0
16.0,11.0,14.0,350.0,1,2464.0,0,2544.4207205988814,80.0,0,0,0,0,0,1,0,0
45.0,45.0,28.0,10300.0,1,56700.0,0,63665.6642436853,6965.0,0,1,0,0,0,0,0,0
76.0,56.0,14.0,13450.0,1,59584.0,0,53347.57698645331,-6236.0,0,1,0,0,0,0,0,0
17.0,17.0,12.0,150.0,1,3468.0,0,4059.0116492762113,591.0,0,0,0,0,0,0,1,0
16.0,11.0,8.0,750.0,3,1408.0,0,1308.5103362835796,-99.0,0,0,0,0,0,1,0,0
53.0,11.0,8.0,800.0,2,4664.0,0,4819.065823137319,155.0,0,1,0,0,0,0,0,0
19.0,12.0,4.0,200.0,3,912.0,0,850.3591317158495,-61.0,0,0,0,0,0,0,1,0
19.0,11.0,3.0,100.0,1,627.0,0,640.0006779283386,13.0,0,0,0,0,0,1,0,0
20.0,20.0,15.0,100.0,2,6000.0,0,5488.587969694495,-511.0,1,0,0,0,0,0,0,0
18.0,15.0,14.0,100.0,3,3780.0,0,3873.975642342994,93.0,0,0,0,1,0,0,0,0
18.0,16.0,9.0,1000.0,2,2592.0,0,2344.746393082119,-247.0,1,0,0,0,0,0,0,0
16.0,20.0,2.0,250.0,2,640.0,0,692.8307923412817,52.0,0,0,0,0,0,0,0,1
16.0,18.0,10.0,600.0,2,2880.0,0,2374.052312355061,-505.0,0,0,0,0,0,0,0,1
24.0,17.0,2.0,100.0,2,816.0,0,975.4780944160959,159.0,0,1,0,0,0,0,0,0
18.0,18.0,18.0,6500.0,3,5832.0,0,5565.893164349795,-266.0,0,0,0,0,0,1,0,0
38.0,28.0,30.0,1500.0,1,31920.0,0,35121.65302674986,3201.0,1,0,0,0,0,0,0,0
50.0,46.0,26.0,10000.0,3,59800.0,0,49300.457731936134,-10499.0,1,0,0,0,0,0,0,0
34.0,21.0,8.0,500.0,3,5712.0,0,6611.850682964779,899.0,0,0,0,0,0,1,0,0
22.0,57.0,9.0,950.0,3,11286.0,0,12717.44055899385,1431.0,0,0,0,0,1,0,0,0
21.0,13.0,15.0,1167.0,3,4095.0,0,3886.6323102243086,-208.0,0,0,0,0,0,1,0,0
20.0,20.0,7.0,200.0,2,2800.0,0,2344.100070029456,-455.0,0,0,0,0,0,1,0,0
60.0,15.0,15.0,1100.0,1,13500.0,0,16113.138502452963,2613.0,0,0,0,1,0,0,0,0
25.0,20.0,15.0,400.0,1,7500.0,0,6987.70508326885,-512.0,0,1,0,0,0,0,0,0
16.0,11.0,2.0,4600.0,1,352.0,0,398.1586017691734,46.0,0,0,0,1,0,0,0,0
47.0,23.0,19.0,1350.0,1,20539.0,0,24127.784846260278,3588.0,0,0,1,0,0,0,0,0
22.0,22.0,12.0,1200.0,3,5808.0,0,5227.486707899258,-580.0,0,0,0,0,0,0,0,1
30.0,22.0,5.0,1100.0,3,3300.0,0,3455.8132433709284,155.0,0,0,0,0,0,1,0,0
21.0,19.0,4.0,90.0,3,1596.0,0,1617.9454190787424,21.0,0,0,1,0,0,0,0,0
19.0,17.0,19.0,575.0,3,6137.0,0,6522.529232389185,385.0,0,0,0,0,1,0,0,0
16.0,11.0,11.0,600.0,2,1936.0,0,1695.2095424804472,-240.0,0,1,0,0,0,0,0,0
23.0,19.0,16.0,450.0,2,6992.0,0,6337.645039818626,-654.0,1,0,0,0,0,0,0,0
25.0,15.0,15.0,550.0,1,5625.0,0,5377.436921717751,-247.0,0,0,0,1,0,0,0,0
45.0,25.0,20.0,900.0,1,22500.0,0,26276.23821391778,3776.0,1,0,0,0,0,0,0,0
42.0,42.0,63.0,20100.0,1,111132.0,0,122019.11605285475,10887.0,0,0,0,0,0,0,1,0
20.0,20.0,20.0,950.0,3,8000.0,0,6924.110843390223,-1075.0,0,0,0,0,0,0,0,1
35.0,27.0,7.0,500.0,3,6615.0,0,6836.983994045769,221.0,0,0,0,0,0,0,1,0
24.0,11.0,10.0,250.0,2,2640.0,0,2770.2262045823672,130.0,0,0,0,0,0,1,0,0
25.0,21.0,21.0,700.0,3,11025.0,0,9860.163611089603,-1164.0,0,0,0,0,0,0,1,0
16.0,11.0,28.0,3600.0,1,4928.0,0,4098.076581263041,-829.0,0,1,0,0,0,0,0,0
44.0,39.0,46.0,1975.0,1,78936.0,0,88079.98289812365,9143.0,0,0,0,0,0,0,0,1
26.0,26.0,26.0,4050.0,3,17576.0,0,14096.642468490261,-3479.0,0,0,0,0,1,0,0,0
91.0,11.0,13.0,1100.0,1,13013.0,0,15368.354249935237,2355.0,0,0,0,0,0,0,1,0
58.0,25.0,40.0,13700.0,1,58000.0,0,60092.11007905442,2092.0,0,0,0,0,1,0,0,0
20.0,17.0,18.0,675.0,1,6120.0,0,5215.89470422297,-904.0,0,0,1,0,0,0,0,0
16.0,15.0,6.0,100.0,2,1440.0,0,1437.2672820799917,-2.0,0,0,0,0,1,0,0,0
26.0,18.0,5.0,250.0,1,2340.0,0,2607.58850235394,267.0,0,0,1,0,0,0,0,0
25.0,25.0,25.0,700.0,2,15625.0,0,12735.037329151388,-2889.0,0,0,0,0,0,1,0,0
51.0,26.0,35.0,2800.0,3,46410.0,0,50867.617908547225,4457.0,1,0,0,0,0,0,0,0
23.0,26.0,11.0,170.0,3,6578.0,0,7620.4010980128105,1042.0,0,0,0,0,0,0,0,1
40.0,38.0,12.0,4100.0,1,18240.0,0,15517.119399735595,-2722.0,1,0,0,0,0,0,0,0
16.0,11.0,10.0,200.0,3,1760.0,0,1958.4215552006626,198.0,0,0,0,0,0,0,1,0
48.0,36.0,38.0,8250.0,3,65664.0,0,68643.99972240263,2979.0,0,0,1,0,0,0,0,0
16.0,13.0,13.0,900.0,1,2704.0,0,2467.1458356347084,-236.0,1,0,0,0,0,0,0,0
16.0,12.0,10.0,550.0,3,1920.0,0,2258.238181823319,338.0,0,0,0,0,0,1,0,0
19.0,19.0,23.0,450.0,2,8303.0,0,7378.650319722053,-924.0,0,0,0,0,0,0,1,0
18.0,14.0,11.0,450.0,3,2772.0,0,2423.330109712063,-348.0,0,0,0,0,1,0,0,0
20.0,15.0,15.0,450.0,1,4500.0,0,4942.7235458635505,442.0,0,0,0,1,0,0,0,0
46.0,46.0,20.0,5100.0,2,42320.0,0,46637.0946131413,4317.0,0,0,1,0,0,0,0,0
20.0,20.0,10.0,200.0,2,4000.0,0,4468.478905374706,468.0,0,0,1,0,0,0,0,0
45.0,35.0,15.0,950.0,2,23625.0,0,22039.957494204198,-1585.0,0,0,1,0,0,0,0,0
16.0,12.0,11.0,400.0,3,2112.0,0,1996.2732874758685,-115.0,0,0,0,0,0,1,0,0
36.0,45.0,12.0,4400.0,1,19440.0,0,17729.00086440651,-1710.0,1,0,0,0,0,0,0,0
16.0,11.0,14.0,150.0,2,2464.0,0,2311.357872336653,-152.0,1,0,0,0,0,0,0,0
20.0,20.0,35.0,450.0,3,14000.0,0,11939.082537302944,-2060.0,0,0,0,0,0,0,0,1
30.0,17.0,4.0,400.0,1,2040.0,0,2239.0773300556725,199.0,0,0,0,0,0,0,1,0
22.0,20.0,16.0,363.0,2,7040.0,0,7878.8888056381575,838.0,0,0,0,0,1,0,0,0
20.0,20.0,20.0,1400.0,1,8000.0,0,6582.423395023346,-1417.0,1,0,0,0,0,0,0,0
30.0,25.0,13.0,3100.0,3,9750.0,0,8348.580697057429,-1401.0,0,0,1,0,0,0,0,0
33.0,28.0,26.0,1400.0,3,24024.0,0,24018.60741352411,-5.0,0,0,0,0,0,1,0,0
20.0,15.0,10.0,750.0,2,3000.0,0,3330.744742905086,330.0,0,0,0,1,0,0,0,0
27.0,27.0,7.0,1950.0,2,5103.0,0,6064.518010414564,961.0,1,0,0,0,0,0,0,0
17.0,12.0,4.0,300.0,1,816.0,0,748.5480998986453,-67.0,0,0,0,0,1,0,0,0
80.0,60.0,60.0,30000.0,3,288000.0,0,326916.83504361246,38916.0,0,0,0,1,0,0,0,0
28.0,30.0,20.0,75.0,1,16800.0,0,15890.3744535525,-909.0,0,0,1,0,0,0,0,0
19.0,25.0,5.0,150.0,3,2375.0,0,2192.415036312825,-182.0,0,0,0,0,0,0,1,0
66.0,12.0,12.0,550.0,1,9504.0,0,11239.136831766036,1735.0,0,0,0,0,0,1,0,0
19.0,13.0,12.0,350.0,2,2964.0,0,3282.08871628755,318.0,0,0,1,0,0,0,0,0
21.0,16.0,7.0,300.0,3,2352.0,0,2607.2868955806416,255.0,0,0,1,0,0,0,0,0
50.0,40.0,10.0,1850.0,2,20000.0,0,18670.69247396241,-1329.0,0,0,1,0,0,0,0,0
23.0,15.0,8.0,200.0,2,2760.0,0,2311.0972804641515,-448.0,0,0,0,0,0,1,0,0
16.0,16.0,10.0,500.0,1,2560.0,0,2773.1028554498725,213.0,0,0,0,0,0,1,0,0
22.0,33.0,12.0,1400.0,2,8712.0,0,8759.4059074807,47.0,0,1,0,0,0,0,0,0
17.0,12.0,7.0,183.0,1,1428.0,0,1295.5593100205551,-132.0,0,0,0,0,0,0,0,1
25.0,15.0,15.0,200.0,1,5625.0,0,6089.624394171654,464.0,1,0,0,0,0,0,0,0
60.0,11.0,16.0,200.0,2,10560.0,0,10504.04442805742,-55.0,0,0,0,0,0,0,0,1
15.0,14.0,13.0,400.0,1,2730.0,0,2645.02796908678,-84.0,0,0,0,0,0,0,1,0
32.0,29.0,4.0,600.0,1,3712.0,0,3016.557725521455,-695.0,0,0,1,0,0,0,0,0
20.0,20.0,13.0,283.0,3,5200.0,0,4300.433526168941,-899.0,0,0,1,0,0,0,0,0
25.0,25.0,25.0,950.0,1,15625.0,0,12716.01142286258,-2908.0,0,0,0,0,0,1,0,0
85.0,68.0,23.0,22250.0,3,132940.0,0,152891.98548343845,19951.0,0,0,0,0,0,1,0,0
68.0,13.0,8.0,350.0,1,7072.0,0,7398.6496290192945,326.0,0,0,0,0,0,0,1,0
19.0,11.0,4.0,83.0,3,836.0,0,874.3769237452136,38.0,0,0,1,0,0,0,0,0
41.0,33.0,47.0,4583.0,2,63591.0,0,65003.65037083813,1412.0,0,0,1,0,0,0,0,0
16.0,14.0,4.0,100.0,3,896.0,0,971.1436464611764,75.0,0,0,1,0,0,0,0,0
16.0,16.0,16.0,325.0,3,4096.0,0,4893.173883466393,797.0,0,0,0,0,0,1,0,0
58.0,61.0,33.0,7750.0,3,116754.0,0,100064.91952753291,-16689.0,0,0,0,0,1,0,0,0
17.0,13.0,13.0,200.0,2,2873.0,0,2690.4125163405797,-182.0,0,0,1,0,0,0,0,0
16.0,11.0,11.0,300.0,3,1936.0,0,2141.639000156766,205.0,0,0,0,0,0,0,1,0
17.0,12.0,4.0,350.0,1,816.0,0,763.4231810542533,-52.0,0,0,0,0,1,0,0,0
40.0,30.0,10.0,5900.0,1,12000.0,1,19142.808198538092,7142.0,0,0,0,1,0,0,0,0
25.0,20.0,30.0,650.0,1,15000.0,0,14247.981223867524,-752.0,0,1,0,0,0,0,0,0
50.0,45.0,5.0,10150.0,3,11250.0,0,12182.421980430168,932.0,0,0,0,0,0,0,0,1
20.0,20.0,20.0,150.0,2,8000.0,0,7646.575353177487,-353.0,0,0,0,0,0,0,1,0
40.0,30.0,10.0,3650.0,3,12000.0,1,9393.954519132607,-2606.0,1,0,0,0,0,0,0,0
30.0,30.0,30.0,250.0,3,27000.0,0,26159.798805071732,-840.0,1,0,0,0,0,0,0,0
16.0,11.0,9.0,100.0,2,1584.0,0,1451.680193202147,-132.0,0,0,0,0,1,0,0,0
30.0,30.0,5.0,5050.0,2,4500.0,0,4964.551006858738,464.0,0,0,0,0,0,1,0,0
16.0,15.0,20.0,600.0,2,4800.0,0,4309.381009649283,-490.0,1,0,0,0,0,0,0,0
16.0,11.0,11.0,700.0,2,1936.0,0,2021.6336367347358,85.0,1,0,0,0,0,0,0,0
65.0,70.0,50.0,30000.0,3,227500.0,0,270678.40522688173,43178.0,0,0,0,0,1,0,0,0
37.0,13.0,12.0,289.0,1,5772.0,0,6552.5244307091425,780.0,0,0,0,0,0,1,0,0
23.0,22.0,23.0,1750.0,2,11638.0,0,10280.858795296284,-1357.0,0,0,1,0,0,0,0,0
75.0,22.0,76.0,19650.0,2,125400.0,0,127719.88306266727,2319.0,0,0,1,0,0,0,0,0
40.0,34.0,10.0,700.0,3,13600.0,0,11354.520455072885,-2245.0,0,0,0,0,0,0,0,1
34.0,21.0,24.0,700.0,2,17136.0,0,19869.728828403113,2733.0,0,0,1,0,0,0,0,0
35.0,35.0,35.0,20450.0,3,42875.0,0,38084.87378578558,-4790.0,0,0,0,1,0,0,0,0
16.0,11.0,6.0,250.0,2,1056.0,0,1038.3095689779254,-17.0,0,0,0,1,0,0,0,0
40.0,30.0,20.0,1250.0,2,24000.0,0,19282.27604404469,-4717.0,1,0,0,0,0,0,0,0
16.0,12.0,19.0,350.0,1,3648.0,0,4185.494655617669,537.0,0,0,0,0,1,0,0,0
18.0,12.0,18.0,50.0,3,3888.0,0,4509.947539129078,621.0,0,0,0,1,0,0,0,0
22.0,32.0,2.0,250.0,2,1408.0,0,1270.2096041517984,-137.0,0,0,0,0,0,0,0,1
16.0,11.0,4.0,350.0,1,704.0,0,734.6114069218701,30.0,0,0,0,0,0,1,0,0
25.0,26.0,25.0,667.0,3,16250.0,0,16371.21675442562,121.0,0,1,0,0,0,0,0,0
18.0,13.0,8.0,200.0,1,1872.0,0,1655.5410947913977,-216.0,0,0,0,0,1,0,0,0
18.0,15.0,12.0,50.0,3,3240.0,0,3101.1028189328763,-138.0,0,1,0,0,0,0,0,0
30.0,30.0,30.0,1400.0,3,27000.0,0,32190.635952144745,5190.0,0,0,0,0,1,0,0,0
105.0,70.0,3.0,1950.0,1,22050.0,0,26122.97503155128,4072.0,0,0,0,0,0,0,0,1
22.0,40.0,24.0,2350.0,2,21120.0,0,20784.67552967909,-335.0,0,0,0,0,0,1,0,0
22.0,12.0,10.0,617.0,1,2640.0,0,2489.8504508983506,-150.0,0,0,0,1,0,0,0,0
17.0,12.0,10.0,500.0,1,2040.0,0,1712.5939488979677,-327.0,0,0,0,0,1,0,0,0
48.0,28.0,5.0,300.0,3,6720.0,0,7553.476462922337,833.0,0,0,1,0,0,0,0,0
40.0,30.0,30.0,10550.0,2,36000.0,0,40778.793934849855,4778.0,0,0,0,0,0,1,0,0
28.0,14.0,13.0,1933.0,2,5096.0,0,4099.393094309875,-996.0,0,1,0,0,0,0,0,0
21.0,15.0,10.0,300.0,1,3150.0,0,3759.8269776929424,609.0,1,0,0,0,0,0,0,0
60.0,33.0,8.0,925.0,2,15840.0,0,12985.638569054925,-2854.0,0,0,0,0,0,1,0,0
25.0,17.0,15.0,450.0,1,6375.0,0,5629.907061886519,-745.0,0,0,1,0,0,0,0,0
40.0,11.0,5.0,200.0,3,2200.0,0,2157.661196048757,-42.0,1,0,0,0,0,0,0,0
18.0,16.0,8.0,700.0,2,2304.0,0,1924.3992048620946,-379.0,0,1,0,0,0,0,0,0
40.0,30.0,5.0,1500.0,1,6000.0,0,7035.419053965772,1035.0,0,0,0,0,0,0,1,0
16.0,11.0,11.0,1700.0,2,1936.0,0,1751.158130500479,-184.0,1,0,0,0,0,0,0,0
35.0,35.0,12.0,2800.0,3,14700.0,0,13129.071205687147,-1570.0,0,0,0,0,0,1,0,0
25.0,23.0,18.0,825.0,1,10350.0,0,9974.290164106456,-375.0,0,1,0,0,0,0,0,0
27.0,17.0,17.0,1900.0,3,7803.0,0,6461.316507922945,-1341.0,0,1,0,0,0,0,0,0
