length,width,height,bkwt,days_until_departure,bkvol,is_dmv,rcsvol,delta_vol,product_type_arm,product_type_avi,product_type_dgr,product_type_gen,product_type_hum,product_type_per,product_type_val,product_type_vun
22.0,33.0,12.0,1500.0,1,8712.0,0,7410.788018756542,-1301.2119812434576,0,0,0,0,0,0,0,1
20.0,20.0,20.0,8150.0,3,8000.0,0,7202.233429268191,-797.7665707318092,0,0,1,0,0,0,0,0
39.0,30.0,2.0,200.0,3,2340.0,0,2565.5298250462133,225.52982504621332,0,0,0,0,0,0,0,1
33.0,33.0,25.0,7750.0,3,27225.0,0,27989.278569258444,764.2785692584439,0,0,1,0,0,0,0,0
20.0,32.0,26.0,2700.0,2,16640.0,0,15696.769288008132,-943.2307119918678,0,0,0,0,0,0,1,0
16.0,20.0,30.0,700.0,2,9600.0,0,10294.555057561152,694.5550575611524,0,0,1,0,0,0,0,0
23.0,23.0,15.0,550.0,1,7935.0,0,7489.849817215399,-445.1501827846014,0,0,1,0,0,0,0,0
55.0,35.0,12.0,2250.0,1,23100.0,0,20201.67993247926,-2898.320067520741,0,0,1,0,0,0,0,0
25.0,25.0,8.0,4800.0,3,5000.0,0,4821.901367834081,-178.0986321659193,0,0,0,0,0,0,1,0
42.0,36.0,11.0,2200.0,3,16632.0,0,15897.753323566563,-734.2466764334367,0,0,0,0,0,0,1,0
21.0,21.0,27.0,950.0,3,11907.0,0,12756.2837871107,849.2837871107004,0,0,1,0,0,0,0,0
29.0,25.0,10.0,800.0,3,7250.0,0,8114.789928601384,864.7899286013844,0,0,0,0,1,0,0,0
29.0,21.0,19.0,1000.0,3,11571.0,0,12618.7659456014,1047.7659456014007,0,0,0,0,0,0,1,0
25.0,20.0,15.0,500.0,3,7500.0,0,7085.785383924238,-414.214616075762,0,0,0,1,0,0,0,0
19.0,11.0,3.0,150.0,2,627.0,0,684.3314163247311,57.331416324731094,1,0,0,0,0,0,0,0
20.0,20.0,20.0,500.0,3,8000.0,0,7207.722028276148,-792.2779717238518,0,0,1,0,0,0,0,0
20.0,15.0,12.0,500.0,1,3600.0,0,3400.4248376820387,-199.57516231796126,0,0,1,0,0,0,0,0
36.0,24.0,16.0,1250.0,1,13824.0,0,14180.74205600083,356.7420560008304,0,0,0,1,0,0,0,0
28.0,17.0,18.0,600.0,2,8568.0,0,8902.45819889374,334.4581988937407,0,0,1,0,0,0,0,0
25.0,35.0,35.0,1400.0,2,30625.0,0,27634.49224910821,-2990.5077508917893,0,0,0,1,0,0,0,0
20.0,11.0,30.0,400.0,2,6600.0,0,5520.726665588824,-1079.2733344111757,0,0,0,0,0,0,0,1
19.0,19.0,12.0,258.0,2,4332.0,0,3943.761299835774,-388.238700164226,0,0,0,0,0,1,0,0
45.0,35.0,14.0,1800.0,2,22050.0,0,21207.604895663997,-842.395104336003,0,1,0,0,0,0,0,0
20.0,20.0,20.0,200.0,3,8000.0,0,7613.821580581881,-386.1784194181191,0,0,0,0,1,0,0,0
19.0,11.0,4.0,200.0,3,836.0,0,953.9653474950902,117.96534749509021,0,0,0,0,1,0,0,0
16.0,11.0,11.0,200.0,2,1936.0,0,1571.0855601207409,-364.91443987925913,0,0,1,0,0,0,0,0
26.0,19.0,15.0,950.0,1,7410.0,0,8148.415198080842,738.415198080842,0,1,0,0,0,0,0,0
27.0,20.0,10.0,1000.0,2,5400.0,0,5532.239765116662,132.23976511666206,0,0,0,1,0,0,0,0
17.0,16.0,13.0,200.0,3,3536.0,0,3462.312974092534,-73.6870259074658,0,1,0,0,0,0,0,0
78.0,47.0,4.0,4200.0,1,14664.0,0,15788.40366714347,1124.4036671434696,0,0,0,0,0,1,0,0
24.0,12.0,12.0,300.0,3,3456.0,0,3679.0699687518627,223.0699687518627,0,0,0,0,0,1,0,0
25.0,25.0,25.0,7000.0,2,15625.0,0,14845.87172418356,-779.1282758164398,0,0,0,0,0,0,1,0
38.0,28.0,28.0,3100.0,2,29792.0,0,33369.15690229226,3577.156902292263,1,0,0,0,0,0,0,0
16.0,11.0,11.0,350.0,1,1936.0,0,1571.5081642087448,-364.4918357912552,1,0,0,0,0,0,0,0
95.0,33.0,7.0,2800.0,2,21945.0,0,18603.01365841969,-3341.9863415803084,0,0,0,1,0,0,0,0
16.0,11.0,12.0,250.0,2,2112.0,0,1775.7520260814024,-336.2479739185976,0,0,0,0,0,1,0,0
21.0,26.0,18.0,775.0,1,9828.0,0,11620.774577833246,1792.7745778332464,0,0,0,0,0,0,1,0
17.0,20.0,20.0,530.0,1,6800.0,0,5616.086165484184,-1183.9138345158162,0,0,0,1,0,0,0,0
37.0,35.0,23.0,1400.0,2,29785.0,0,24073.70138266401,-5711.29861733599,0,0,0,0,0,0,1,0
18.0,11.0,6.0,100.0,3,1188.0,0,1417.4684562017517,229.46845620175168,0,0,0,0,0,0,1,0
20.0,20.0,20.0,700.0,1,8000.0,0,6731.850120008872,-1268.1498799911278,0,0,1,0,0,0,0,0
21.0,71.0,4.0,2150.0,3,5964.0,0,6602.04691743698,638.04691743698,0,0,0,0,0,0,0,1
59.0,59.0,10.0,4500.0,2,34810.0,0,30092.55893496138,-4717.44106503862,0,0,0,1,0,0,0,0
70.0,34.0,8.0,2150.0,3,19040.0,0,20593.019428400054,1553.0194284000536,0,0,0,0,0,1,0,0
49.0,50.0,4.0,700.0,2,9800.0,0,9901.502769847242,101.50276984724223,0,0,0,0,0,0,0,1
21.0,15.0,7.0,250.0,2,2205.0,0,2545.716571050348,340.7165710503482,0,0,0,0,0,0,0,1
24.0,13.0,13.0,150.0,2,4056.0,0,4198.230143866655,142.23014386665545,0,0,0,0,1,0,0,0
20.0,20.0,20.0,2200.0,2,8000.0,0,6870.987863882708,-1129.0121361172924,1,0,0,0,0,0,0,0
29.0,18.0,9.0,1300.0,1,4698.0,0,4553.780759522718,-144.21924047728226,0,0,0,0,1,0,0,0
68.0,35.0,9.0,1475.0,2,21420.0,0,24592.612093478485,3172.612093478485,0,0,0,1,0,0,0,0
30.0,20.0,11.0,750.0,3,6600.0,0,5348.743825004898,-1251.256174995102,0,0,1,0,0,0,0,0
16.0,16.0,16.0,200.0,3,4096.0,0,3780.061243442892,-315.9387565571078,0,0,0,0,0,1,0,0
17.0,11.0,12.0,300.0,1,2244.0,0,2579.3457184751774,335.34571847517736,1,0,0,0,0,0,0,0
19.0,11.0,3.0,100.0,2,627.0,0,714.3444706675974,87.34447066759742,0,0,0,0,0,0,0,1
27.0,25.0,25.0,550.0,3,16875.0,0,15713.210251972505,-1161.789748027495,0,0,1,0,0,0,0,0
28.0,25.0,10.0,1150.0,1,7000.0,0,7289.451529357298,289.45152935729766,0,0,0,0,0,1,0,0
29.0,22.0,19.0,1250.0,3,12122.0,0,10421.36913060297,-1700.6308693970295,0,0,0,0,0,0,0,1
53.0,40.0,27.0,2100.0,1,57240.0,0,67423.78352067959,10183.783520679586,0,0,0,0,0,0,1,0
58.0,46.0,15.0,1950.0,2,40020.0,0,33944.7751250346,-6075.224874965403,0,0,0,0,1,0,0,0
22.0,18.0,10.0,1800.0,3,3960.0,0,4612.23896005656,652.2389600565602,0,0,0,0,1,0,0,0
51.0,31.0,31.0,4100.0,1,49011.0,0,57678.53995511791,8667.539955117907,0,0,0,0,0,0,0,1
47.0,13.0,13.0,340.0,1,7943.0,0,7993.205000016923,50.205000016922895,0,0,0,1,0,0,0,0
25.0,17.0,9.0,1600.0,2,3825.0,0,3242.8346572533815,-582.1653427466185,0,0,1,0,0,0,0,0
66.0,43.0,6.0,3350.0,1,17028.0,0,15171.128236881494,-1856.8717631185064,0,0,0,0,0,1,0,0
50.0,30.0,50.0,30000.0,2,75000.0,0,67066.34950024461,-7933.650499755386,0,0,0,1,0,0,0,0
17.0,17.0,22.0,500.0,2,6358.0,0,6202.788105477353,-155.21189452264662,0,0,0,1,0,0,0,0
25.0,25.0,25.0,450.0,2,15625.0,0,14960.686216259235,-664.3137837407648,0,0,0,0,0,1,0,0
20.0,30.0,30.0,1500.0,2,18000.0,0,20094.42835019058,2094.428350190581,1,0,0,0,0,0,0,0
16.0,11.0,4.0,150.0,2,704.0,0,702.4531144249374,-1.5468855750625607,0,0,0,0,0,0,1,0
18.0,16.0,15.0,263.0,1,4320.0,0,4825.342993367968,505.3429933679681,0,0,1,0,0,0,0,0
40.0,35.0,35.0,8200.0,2,49000.0,0,56195.3860104941,7195.386010494098,0,0,0,0,0,0,1,0
100.0,15.0,7.0,1700.0,2,10500.0,0,12009.168886005174,1509.1688860051745,0,0,0,0,1,0,0,0
18.0,13.0,11.0,586.0,3,2574.0,0,2625.827224545156,51.82722454515579,1,0,0,0,0,0,0,0
16.0,15.0,15.0,250.0,1,3600.0,0,4017.0868039277398,417.08680392773977,0,0,0,0,0,0,0,1
16.0,14.0,10.0,400.0,1,2240.0,0,2162.947307413805,-77.05269258619501,0,0,0,1,0,0,0,0
16.0,15.0,5.0,150.0,3,1200.0,0,1314.8090160284648,114.80901602846484,0,0,0,0,0,0,1,0
17.0,14.0,10.0,217.0,1,2380.0,0,2140.5235502375267,-239.4764497624733,0,1,0,0,0,0,0,0
16.0,11.0,2.0,250.0,3,352.0,0,396.8433382166065,44.843338216606526,0,0,1,0,0,0,0,0
17.0,14.0,14.0,300.0,1,3332.0,0,2951.4911523697374,-380.5088476302626,0,0,0,0,1,0,0,0
48.0,48.0,30.0,14900.0,2,69120.0,0,82579.06477777238,13459.064777772379,1,0,0,0,0,0,0,0
76.0,51.0,57.0,21467.0,2,220932.0,0,202026.2584039984,-18905.741596001608,0,0,0,1,0,0,0,0
33.0,33.0,14.0,3950.0,3,15246.0,0,16614.54467480897,1368.5446748089707,1,0,0,0,0,0,0,0
28.0,11.0,10.0,700.0,3,3080.0,0,2516.0045893296074,-563.9954106703926,0,0,1,0,0,0,0,0
20.0,14.0,9.0,200.0,1,2520.0,0,2767.1655140803196,247.16551408031955,0,0,0,1,0,0,0,0
16.0,16.0,5.0,100.0,1,1280.0,0,1355.865104731296,75.86510473129601,0,1,0,0,0,0,0,0
34.0,16.0,18.0,1700.0,1,9792.0,0,8018.493402435584,-1773.5065975644156,0,0,0,0,0,1,0,0
18.0,16.0,17.0,1350.0,1,4896.0,0,5047.074874224541,151.07487422454142,0,0,1,0,0,0,0,0
33.0,44.0,88.0,10893.0,3,127776.0,0,152151.60965588043,24375.609655880427,0,0,0,0,0,1,0,0
18.0,13.0,29.0,8500.0,2,6786.0,0,6792.2003671897255,6.200367189725512,0,0,1,0,0,0,0,0
20.0,20.0,35.0,750.0,3,14000.0,0,16389.40166933433,2389.401669334329,0,0,0,0,1,0,0,0
17.0,18.0,17.0,600.0,2,5202.0,0,5345.806604181834,143.8066041818338,0,0,0,0,0,0,1,0
32.0,21.0,9.0,1100.0,3,6048.0,0,5073.30722769474,-974.6927723052604,0,0,0,1,0,0,0,0
19.0,15.0,12.0,975.0,2,3420.0,0,3550.6008412933074,130.60084129330744,0,0,0,1,0,0,0,0
30.0,30.0,10.0,1300.0,1,9000.0,0,9232.769971681577,232.76997168157686,0,0,0,1,0,0,0,0
19.0,14.0,6.0,1200.0,3,1596.0,0,1325.0496593383443,-270.9503406616557,0,0,0,0,0,0,0,1
16.0,11.0,8.0,300.0,1,1408.0,0,1588.368226063186,180.36822606318606,0,0,1,0,0,0,0,0
70.0,22.0,25.0,6700.0,1,38500.0,0,45167.58351505569,6667.583515055689,0,0,0,0,0,0,0,1
16.0,13.0,10.0,213.0,2,2080.0,0,2230.7355047942647,150.73550479426467,0,0,0,0,0,1,0,0
19.0,17.0,28.0,1300.0,3,9044.0,0,8222.434869059709,-821.565130940291,0,0,0,1,0,0,0,0
19.0,19.0,19.0,415.0,1,6859.0,0,7947.733150293524,1088.733150293524,0,0,0,1,0,0,0,0
45.0,53.0,29.0,7400.0,3,69165.0,0,75134.92367884627,5969.923678846273,0,0,0,0,1,0,0,0
30.0,30.0,30.0,6400.0,2,27000.0,0,28531.205110958956,1531.2051109589556,0,0,0,1,0,0,0,0
53.0,28.0,23.0,6250.0,2,34132.0,0,29914.505357723036,-4217.494642276964,1,0,0,0,0,0,0,0
35.0,25.0,2.0,150.0,3,1750.0,0,2020.3295290564997,270.3295290564997,0,0,0,0,0,1,0,0
45.0,16.0,55.0,5850.0,2,39600.0,0,38043.814502753485,-1556.1854972465153,0,0,0,0,1,0,0,0
45.0,35.0,15.0,450.0,3,23625.0,0,24577.498169056907,952.4981690569075,0,1,0,0,0,0,0,0
16.0,11.0,4.0,550.0,1,704.0,0,664.9456085980688,-39.054391401931184,0,0,0,1,0,0,0,0
20.0,30.0,30.0,2700.0,2,18000.0,0,18490.418595282383,490.41859528238274,0,0,0,0,0,0,1,0
16.0,12.0,11.0,450.0,1,2112.0,0,1766.7048752698008,-345.2951247301992,0,0,0,0,0,1,0,0
43.0,27.0,16.0,350.0,1,18576.0,0,19767.852623410385,1191.8526234103847,0,0,0,0,1,0,0,0
76.0,14.0,10.0,2240.0,2,10640.0,0,12644.660274826545,2004.660274826545,0,0,0,0,1,0,0,0
32.0,28.0,6.0,800.0,3,5376.0,0,4445.946866247847,-930.0531337521534,0,0,0,0,0,1,0,0
16.0,15.0,12.0,133.0,3,2880.0,0,2753.685035368899,-126.31496463110079,0,0,0,0,0,0,1,0
38.0,19.0,36.0,3305.0,1,25992.0,0,25828.86090541215,-163.13909458784838,0,0,0,0,1,0,0,0
22.0,15.0,10.0,250.0,1,3300.0,0,3465.72781671445,165.72781671445,0,0,0,0,0,0,1,0
24.0,18.0,13.0,850.0,3,5616.0,0,6649.021526578039,1033.021526578039,0,0,0,0,0,0,0,1
35.0,35.0,9.0,1100.0,3,11025.0,0,9532.837197834193,-1492.162802165807,0,0,0,0,0,0,0,1
56.0,15.0,15.0,18200.0,3,12600.0,0,14417.348875163038,1817.3488751630375,0,1,0,0,0,0,0,0
40.0,50.0,6.0,850.0,1,12000.0,1,7062.295579608186,-4937.704420391814,0,0,0,0,0,1,0,0
20.0,20.0,20.0,350.0,1,8000.0,0,8273.009315909663,273.0093159096632,0,0,0,1,0,0,0,0
16.0,11.0,11.0,350.0,1,1936.0,0,2130.566793493553,194.56679349355318,0,0,1,0,0,0,0,0
29.0,21.0,3.0,1100.0,1,1827.0,0,2033.907237038707,206.90723703870708,0,1,0,0,0,0,0,0
55.0,44.0,14.0,6250.0,2,33880.0,0,40195.844350218555,6315.844350218555,0,0,0,1,0,0,0,0
16.0,16.0,10.0,1550.0,2,2560.0,0,2960.095247748879,400.09524774887905,0,0,0,0,0,0,1,0
25.0,17.0,10.0,400.0,1,4250.0,0,5066.859440769255,816.8594407692553,0,0,1,0,0,0,0,0
21.0,13.0,9.0,200.0,2,2457.0,0,2465.6529505133776,8.652950513377618,0,0,0,0,0,0,1,0
25.0,13.0,10.0,325.0,1,3250.0,0,3169.3314710066134,-80.66852899338664,1,0,0,0,0,0,0,0
20.0,20.0,20.0,600.0,1,8000.0,0,8168.303845743793,168.30384574379332,0,0,0,0,0,0,0,1
32.0,16.0,51.0,2000.0,3,26112.0,0,23392.64279080912,-2719.357209190879,0,0,1,0,0,0,0,0
29.0,45.0,24.0,2550.0,1,31320.0,0,37162.53181926391,5842.53181926391,0,0,0,0,0,0,1,0
16.0,11.0,6.0,150.0,2,1056.0,0,1060.0410250971152,4.041025097115153,0,0,0,1,0,0,0,0
50.0,40.0,5.0,750.0,3,10000.0,0,8762.437856863029,-1237.562143136971,0,0,0,0,0,0,1,0
34.0,31.0,9.0,1388.0,1,9486.0,0,8438.533867976577,-1047.4661320234227,0,0,0,0,0,0,0,1
16.0,16.0,16.0,900.0,3,4096.0,0,4821.524723244931,725.524723244931,0,0,0,0,0,0,1,0
42.0,30.0,2.0,300.0,2,2520.0,0,2310.8474815696327,-209.1525184303673,0,0,0,0,0,1,0,0
20.0,20.0,20.0,700.0,2,8000.0,0,6971.608527028408,-1028.3914729715916,0,0,1,0,0,0,0,0
30.0,25.0,5.0,490.0,1,3750.0,0,3928.724405145677,178.72440514567688,0,0,0,0,1,0,0,0
20.0,30.0,31.0,450.0,1,18600.0,0,17097.397504325018,-1502.6024956749825,0,0,1,0,0,0,0,0
65.0,20.0,23.0,875.0,2,29900.0,0,29442.591692282633,-457.4083077173673,0,0,1,0,0,0,0,0
17.0,10.0,3.0,250.0,3,510.0,0,549.5283103393682,39.528310339368204,0,0,0,0,0,0,0,1
20.0,15.0,11.0,650.0,3,3300.0,0,3513.75287736665,213.75287736664995,0,0,0,0,0,0,1,0
50.0,70.0,13.0,1900.0,2,45500.0,0,51639.70552597724,6139.705525977239,1,0,0,0,0,0,0,0
20.0,13.0,5.0,200.0,1,1300.0,0,1392.134048712241,92.13404871224111,1,0,0,0,0,0,0,0
16.0,25.0,35.0,700.0,3,14000.0,0,13024.27978818661,-975.72021181339,0,0,0,0,0,1,0,0
21.0,17.0,16.0,625.0,2,5712.0,0,4696.794623785714,-1015.2053762142859,0,0,0,0,1,0,0,0
50.0,12.0,10.0,600.0,2,6000.0,0,6040.192094404323,40.19209440432314,0,0,0,0,0,0,0,1
47.0,23.0,19.0,5250.0,2,20539.0,0,23144.66547801342,2605.6654780134195,0,0,0,0,0,1,0,0
60.0,25.0,25.0,5850.0,1,37500.0,0,41762.38307152494,4262.383071524942,0,0,0,1,0,0,0,0
60.0,15.0,30.0,4800.0,1,27000.0,0,22426.615614862316,-4573.384385137684,0,0,1,0,0,0,0,0
20.0,15.0,17.0,588.0,2,5100.0,0,5892.394217078587,792.3942170785867,0,0,1,0,0,0,0,0
17.0,12.0,11.0,1950.0,1,2244.0,0,1887.8829279359882,-356.11707206401184,0,0,0,0,0,1,0,0
25.0,25.0,25.0,800.0,2,15625.0,0,18042.237838266803,2417.237838266803,1,0,0,0,0,0,0,0
20.0,12.0,5.0,150.0,3,1200.0,0,1073.4691980851467,-126.53080191485333,0,0,0,0,1,0,0,0
24.0,17.0,11.0,800.0,1,4488.0,0,4327.362833665302,-160.63716633469812,0,0,0,0,1,0,0,0
16.0,16.0,20.0,400.0,2,5120.0,0,4821.670811137973,-298.32918886202697,0,0,1,0,0,0,0,0
20.0,11.0,2.0,450.0,1,440.0,0,450.3129239254369,10.312923925436905,0,0,0,0,0,0,0,1
16.0,11.0,5.0,100.0,3,880.0,0,889.1522297060458,9.152229706045773,0,0,0,0,0,0,1,0
42.0,30.0,2.0,250.0,1,2520.0,0,2387.883747138266,-132.1162528617342,0,0,0,0,1,0,0,0
28.0,13.0,13.0,1000.0,2,4732.0,0,5331.843787872936,599.8437878729364,0,0,0,1,0,0,0,0
21.0,14.0,10.0,750.0,2,2940.0,0,3003.7080912821802,63.70809128218025,0,0,0,0,0,0,1,0
22.0,38.0,32.0,2550.0,3,26752.0,0,30882.003190242423,4130.003190242423,0,0,1,0,0,0,0,0
45.0,35.0,25.0,2200.0,2,39375.0,0,34263.78298395666,-5111.217016043338,0,0,0,0,0,1,0,0
27.0,37.0,27.0,4400.0,1,26973.0,0,24164.82766261825,-2808.1723373817513,0,0,0,0,0,0,0,1
70.0,11.0,11.0,1300.0,3,8470.0,0,9846.730770146303,1376.7307701463033,0,0,0,1,0,0,0,0
30.0,30.0,17.0,3150.0,2,15300.0,0,17626.05111903017,2326.0511190301695,0,0,0,0,0,1,0,0
60.0,30.0,5.0,1450.0,1,9000.0,0,8762.939030112762,-237.06096988723766,0,0,0,0,1,0,0,0
55.0,40.0,5.0,1100.0,1,11000.0,0,10040.8394312744,-959.1605687255997,0,0,0,0,0,0,1,0
68.0,33.0,9.0,1500.0,3,20196.0,0,16758.84496198264,-3437.155038017361,0,1,0,0,0,0,0,0
20.0,20.0,20.0,21400.0,2,8000.0,0,8916.66632651837,916.6663265183706,0,0,0,0,0,0,1,0
56.0,32.0,11.0,9050.0,3,19712.0,0,23603.88177613703,3891.88177613703,0,0,1,0,0,0,0,0
20.0,20.0,20.0,200.0,1,8000.0,0,8664.953492819866,664.9534928198664,0,1,0,0,0,0,0,0
80.0,60.0,30.0,24050.0,1,144000.0,0,158186.03591763478,14186.035917634785,0,0,0,1,0,0,0,0
40.0,30.0,20.0,1150.0,1,24000.0,0,23017.775856521977,-982.2241434780226,0,0,0,1,0,0,0,0
27.0,16.0,8.0,239.0,1,3456.0,0,3641.1928687781788,185.19286877817876,1,0,0,0,0,0,0,0
19.0,11.0,4.0,200.0,3,836.0,0,980.2230596842315,144.22305968423154,0,1,0,0,0,0,0,0
25.0,19.0,2.0,150.0,1,950.0,0,835.5007169010781,-114.49928309892186,1,0,0,0,0,0,0,0
25.0,20.0,30.0,1650.0,3,15000.0,0,13994.472608433281,-1005.5273915667185,0,0,0,0,1,0,0,0
45.0,35.0,13.0,2700.0,2,20475.0,0,22769.08914518056,2294.0891451805583,0,0,0,0,1,0,0,0
29.0,29.0,8.0,7100.0,1,6728.0,0,6308.617416909236,-419.38258309076355,0,1,0,0,0,0,0,0
69.0,11.0,11.0,3000.0,1,8349.0,0,7473.126555874461,-875.8734441255392,0,0,0,0,1,0,0,0
18.0,16.0,3.0,200.0,3,864.0,0,849.6669511456628,-14.333048854337221,0,0,0,0,0,1,0,0
38.0,24.0,31.0,1450.0,3,28272.0,0,23633.952152241563,-4638.047847758437,0,0,0,0,0,1,0,0
21.0,18.0,16.0,422.0,1,6048.0,0,6804.284123261366,756.2841232613664,0,0,0,0,0,1,0,0
16.0,16.0,16.0,700.0,3,4096.0,0,4662.617867041663,566.617867041663,0,0,0,0,0,0,1,0
22.0,15.0,7.0,800.0,2,2310.0,0,1896.5727385534335,-413.4272614465665,0,0,0,0,1,0,0,0
17.0,17.0,8.0,400.0,3,2312.0,0,2619.0308577158057,307.0308577158057,0,1,0,0,0,0,0,0
25.0,18.0,8.0,300.0,1,3600.0,0,3645.544923100254,45.54492310025398,0,0,0,0,0,0,1,0
16.0,12.0,16.0,1450.0,1,3072.0,0,2476.1920090879603,-595.8079909120397,0,0,0,1,0,0,0,0
44.0,30.0,17.0,350.0,3,22440.0,0,24598.047529119376,2158.047529119376,0,0,0,0,0,0,1,0
30.0,20.0,16.0,1200.0,1,9600.0,0,9387.863054492376,-212.13694550762375,0,0,0,0,0,1,0,0
45.0,35.0,15.0,10900.0,1,23625.0,0,19009.54956278874,-4615.450437211261,1,0,0,0,0,0,0,0
16.0,16.0,27.0,540.0,1,6912.0,0,8123.911297315267,1211.911297315267,0,0,0,0,0,0,0,1
17.0,17.0,14.0,617.0,1,4046.0,0,3386.274318574395,-659.7256814256052,0,0,0,1,0,0,0,0
27.0,20.0,19.0,667.0,1,10260.0,0,10190.732582821416,-69.26741717858386,0,0,0,0,0,0,1,0
29.0,16.0,7.0,300.0,1,3248.0,0,2955.522904742462,-292.47709525753817,0,1,0,0,0,0,0,0
35.0,15.0,4.0,300.0,3,2100.0,0,1904.0160820238007,-195.98391797619934,0,0,1,0,0,0,0,0
16.0,11.0,7.0,400.0,3,1232.0,0,1006.4287456986036,-225.57125430139638,1,0,0,0,0,0,0,0
32.0,30.0,5.0,1100.0,2,4800.0,0,5070.247826701878,270.2478267018778,0,0,0,0,1,0,0,0
45.0,31.0,10.0,700.0,3,13950.0,0,11937.230318846978,-2012.7696811530222,0,0,0,0,1,0,0,0
39.0,28.0,12.0,1100.0,2,13104.0,0,12528.845669163105,-575.1543308368946,0,0,0,0,0,1,0,0
23.0,15.0,7.0,300.0,1,2415.0,0,2868.504231533234,453.5042315332339,0,0,0,0,0,0,0,1
47.0,23.0,19.0,4700.0,1,20539.0,0,24359.710607544584,3820.7106075445845,0,0,0,0,0,0,0,1
83.0,12.0,82.0,2900.0,1,81672.0,0,69221.1388079503,-12450.861192049706,0,0,0,1,0,0,0,0
18.0,13.0,8.0,150.0,3,1872.0,0,1592.9851062218233,-279.01489377817666,0,0,0,1,0,0,0,0
60.0,16.0,30.0,1400.0,1,28800.0,0,29501.541106508826,701.5411065088265,0,1,0,0,0,0,0,0
22.0,11.0,4.0,100.0,3,968.0,0,790.8442371277571,-177.15576287224292,0,0,0,0,1,0,0,0
100.0,11.0,10.0,6450.0,1,11000.0,0,11804.95945082342,804.9594508234204,0,0,0,1,0,0,0,0
30.0,30.0,30.0,750.0,1,27000.0,0,25121.30139957892,-1878.6986004210812,0,0,0,0,0,0,0,1
16.0,14.0,10.0,225.0,2,2240.0,0,2215.960690573633,-24.0393094263668,1,0,0,0,0,0,0,0
68.0,13.0,8.0,350.0,1,7072.0,0,8435.8519826885,1363.8519826885004,0,0,0,0,0,0,0,1
42.0,20.0,12.0,1300.0,3,10080.0,0,9625.062303546665,-454.93769645333487,0,1,0,0,0,0,0,0
16.0,15.0,27.0,250.0,1,6480.0,0,5498.324679821032,-981.6753201789679,0,0,0,0,0,0,0,1
32.0,28.0,28.0,1475.0,3,25088.0,0,28957.14394708178,3869.1439470817786,0,0,0,1,0,0,0,0
25.0,20.0,10.0,350.0,2,5000.0,0,5376.415292285781,376.4152922857811,0,0,0,0,0,1,0,0
35.0,35.0,7.0,400.0,3,8575.0,0,9323.294731108363,748.2947311083626,0,0,0,0,0,1,0,0
60.0,15.0,15.0,950.0,3,13500.0,0,14569.61410770411,1069.6141077041102,0,1,0,0,0,0,0,0
36.0,27.0,18.0,455.0,3,17496.0,0,14787.524703682246,-2708.4752963177543,0,0,0,0,0,0,1,0
30.0,30.0,30.0,2350.0,1,27000.0,0,28991.922921550606,1991.9229215506057,0,0,0,1,0,0,0,0
40.0,37.0,10.0,1200.0,3,14800.0,0,15768.805871453977,968.8058714539766,0,0,1,0,0,0,0,0
40.0,30.0,25.0,2150.0,1,30000.0,0,26424.847609164597,-3575.152390835403,1,0,0,0,0,0,0,0
27.0,27.0,30.0,950.0,1,21870.0,0,23852.908925687425,1982.908925687425,0,0,0,1,0,0,0,0
71.0,45.0,25.0,10900.0,3,79875.0,0,90438.95868797612,10563.95868797612,1,0,0,0,0,0,0,0
16.0,11.0,13.0,150.0,1,2288.0,0,2436.797431916509,148.79743191650914,0,0,0,0,1,0,0,0
16.0,11.0,8.0,100.0,3,1408.0,0,1481.83251988838,73.83251988837992,0,0,0,0,0,0,0,1
69.0,11.0,11.0,850.0,1,8349.0,0,9667.09262762909,1318.0926276290902,0,0,0,0,0,0,0,1
17.0,12.0,18.0,325.0,2,3672.0,0,3585.6407710432086,-86.35922895679141,0,0,1,0,0,0,0,0
32.0,26.0,8.0,200.0,3,6656.0,0,6456.641806097651,-199.35819390234883,0,0,0,1,0,0,0,0
26.0,13.0,6.0,900.0,3,2028.0,0,1726.3529318238882,-301.6470681761118,0,0,0,0,1,0,0,0
30.0,30.0,20.0,1200.0,2,18000.0,0,18339.92395335332,339.9239533533182,0,0,0,1,0,0,0,0
50.0,40.0,20.0,8150.0,1,40000.0,0,37566.04249959159,-2433.957500408411,0,0,0,1,0,0,0,0
48.0,25.0,16.0,850.0,1,19200.0,0,22930.469154451497,3730.469154451497,0,1,0,0,0,0,0,0
51.0,24.0,49.0,10050.0,3,59976.0,0,51937.37155796209,-8038.628442037909,0,0,1,0,0,0,0,0
41.0,31.0,55.0,14350.0,1,69905.0,0,59894.0617514923,-10010.9382485077,0,0,1,0,0,0,0,0
32.0,21.0,26.0,3100.0,3,17472.0,0,20072.575855677907,2600.5758556779074,0,0,0,1,0,0,0,0
16.0,11.0,2.0,200.0,3,352.0,0,316.540213264926,-35.459786735073976,1,0,0,0,0,0,0,0
16.0,11.0,14.0,850.0,2,2464.0,0,2561.3863531295783,97.38635312957831,0,1,0,0,0,0,0,0
27.0,17.0,13.0,150.0,1,5967.0,0,6725.345305772787,758.3453057727866,0,0,0,0,0,0,0,1
42.0,42.0,35.0,17400.0,1,61740.0,0,50286.14784787328,-11453.852152126718,0,0,0,0,0,0,1,0
20.0,20.0,7.0,800.0,2,2800.0,0,3331.274937138365,531.2749371383652,0,0,0,0,0,0,1,0
